acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,mode,tempo,valence,target,song_title,artist
0.0058,0.686,4.466,0.952,0.00333,0.283,-5.169,1,104.889,0.641,0,MMMBop,Hanson
0.0565,0.78,3.947,0.69,8.19e-05,0.0716,-4.958,0,98.002,0.327,0,Case Of The Ex (Whatcha Gonna Do),Mýa
0.207,0.833,3.492,0.677,3.92e-06,0.286,-6.413,1,132.876,0.731,0,My Love Is Like...Wo - Main Mix/Album Version,Mýa
0.00373,0.592,4.17,0.562,3.23e-05,0.223,-6.869,0,90.16,0.2,0,Angel of Mine - Radio Mix,Monica
0.243,0.652,4.914,0.473,0.0,0.134,-7.981,0,123.208,0.36,0,For You I Will,Monica
0.0862,0.621,3.846,0.579,0.0,0.0827,-8.574,1,82.897,0.415,0,Two Wrongs,Wyclef Jean
0.0925,0.685,4.286,0.784,0.0,0.314,-4.971,1,90.89,0.734,0,Take Me As I Am,Wyclef Jean
0.0772,0.733,4.019,0.744,0.0,0.341,-3.51,1,92.515,0.528,0,Sweetest Girl (Dollar Bill),Wyclef Jean
0.0138,0.701,4.718,0.457,0.0,0.054,-8.562,0,127.925,0.292,0,Slow Jam,Usher
0.218,0.408,3.833,0.582,0.0,0.159,-8.305,1,114.926,0.34,0,Ironic - 2015 Remastered,Alanis Morissette
0.0227,0.816,4.131,0.5,1.53e-06,0.0733,-4.551,1,124.037,0.654,0,U Got It Bad,Usher
0.257,0.662,3.724,0.507,0.0,0.0465,-8.238,1,86.412,0.652,0,My Boo,Usher
0.466,0.635,4.069,0.54,0.0,0.0524,-8.122,1,99.99,0.586,0,Don't Love You No More (I'm Sorry),Craig David
0.163,0.622,4.152,0.593,0.0,0.0979,-8.352,0,94.364,0.595,0,Let Me Love You,Mario
0.00541,0.538,3.57,0.677,0.0,0.236,-6.099,1,132.346,0.919,0,Just a Friend 2002 - Radio Edit,Mario
0.273,0.713,4.522,0.678,0.0,0.149,-3.525,0,138.009,0.738,0,Say My Name,Destiny's Child
0.00543,0.771,3.837,0.685,0.00157,0.0537,-4.639,1,88.997,0.683,0,"Jumpin', Jumpin'",Destiny's Child
0.362,0.73,3.686,0.602,3.69e-06,0.169,-3.782,0,97.954,0.932,0,"Independent Women, Pt. I",Destiny's Child
0.139,0.845,4.267,0.576,0.0,0.0764,-5.15,0,127.641,0.455,0,"Bills, Bills, Bills",Destiny's Child
0.102,0.721,4.391,0.723,4.4e-06,0.0651,-7.08,0,88.933,0.769,0,No More (Baby I'ma Do Right),3LW
0.0382,0.518,5.01,0.666,2.47e-05,0.289,-5.306,1,130.048,0.254,0,Summer Is Over feat. Sara Bareilles,Jon McLaughlin
0.201,0.415,4.194,0.661,0.0,0.143,-4.629,1,156.177,0.283,0,Beautiful Disaster,Jon McLaughlin
0.245,0.319,4.201,0.664,0.0,0.0812,-4.85,1,112.377,0.441,0,Human,Jon McLaughlin
0.787,0.386,3.781,0.248,1.49e-06,0.143,-11.42,1,106.259,0.153,0,So Close,Jon McLaughlin
0.0193,0.439,3.433,0.906,0.0,0.373,-4.8,1,161.905,0.69,0,In Love With a Girl,Gavin DeGraw
0.789,0.764,3.75,0.348,0.0,0.0997,-7.98,1,119.651,0.773,0,Simple Love Song,Anuhea
0.214,0.685,5.662,0.607,0.0,0.345,-5.301,1,125.011,0.463,0,Honeymoon Avenue,Ariana Grande
0.413,0.454,3.245,0.521,0.0,0.119,-4.143,1,72.28,0.231,0,Tattooed Heart,Ariana Grande
0.831,0.4,5.463,0.337,0.0,0.0934,-7.404,1,108.196,0.354,0,Almost Is Never Enough,Nathan Sykes
0.789,0.664,2.428,0.32,0.0,0.152,-7.356,1,141.916,0.71,0,Perfect Harmony,Rags Cast
0.268,0.562,3.932,0.659,0.0,0.133,-5.234,1,87.539,0.246,0,Pyramid (feat. Iyaz),Charice
0.74,0.637,3.883,0.659,0.0,0.227,-6.964,1,102.029,0.531,0,Best Friend,Jason Chen
0.962,0.47,4.115,0.271,0.0,0.106,-8.335,1,129.623,0.396,0,Over And Over Again,Nathan Sykes
0.126,0.758,3.712,0.699,0.0,0.0643,-4.217,1,95.011,0.724,0,Put Your Arms Around Me,Natasha Bedingfield
0.0269,0.704,3.281,0.604,0.0,0.0835,-4.865,1,115.48,0.486,0,Try Everything,Shakira
0.39,0.712,3.031,0.62,0.0,0.0994,-4.187,1,99.953,0.519,0,Starving,Hailee Steinfeld
0.00406,0.616,3.434,0.709,2.56e-06,0.501,-6.134,1,122.984,0.545,0,I Dare You,Bea Miller
0.771,0.658,4.03,0.566,0.0,0.167,-6.179,1,80.035,0.513,0,Force of Nature,Bea Miller
0.0305,0.555,3.133,0.79,0.0,0.094,-5.777,1,79.016,0.519,0,Perfect Picture,Bea Miller
0.0278,0.51,2.739,0.708,3.86e-06,0.117,-3.092,0,188.058,0.767,0,Tangled Up In Me,Skye Sweetnam
0.0273,0.487,3.473,0.759,0.0,0.165,-4.849,1,80.958,0.238,0,Why Can't I?,Liz Phair
0.0901,0.635,3.757,0.977,2.61e-06,0.241,-3.213,0,111.955,0.431,0,God Is a DJ,P!nk
0.0637,0.406,3.747,0.638,0.0,0.107,-6.085,0,177.916,0.404,0,Save My Soul,JoJo
0.0368,0.277,4.074,0.604,0.0,0.365,-3.778,0,199.519,0.28,0,Mad Love.,JoJo
0.19,0.776,3.998,0.507,0.0,0.12,-5.752,0,98.051,0.51,0,Secret Love,JoJo
0.122,0.498,3.297,0.586,0.0,0.106,-5.936,1,81.945,0.489,0,Dear No One,Tori Kelly
0.466,0.657,3.416,0.485,0.0,0.0889,-5.634,0,135.805,0.402,0,First Heartbreak,Tori Kelly
0.104,0.652,4.166,0.621,5.3e-06,0.0382,-8.677,0,169.983,0.647,0,Video,India.Arie
0.152,0.494,3.799,0.542,0.0,0.101,-6.995,1,81.34,0.246,0,"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande
0.0458,0.732,4.023,0.772,0.0,0.76,-7.974,0,130.14,0.763,0,I2I,Tevin Campbell
0.00411,0.557,4.05,0.796,0.0,0.0951,-4.147,1,127.999,0.452,0,Confetti Falling,Big Time Rush
0.211,0.627,4.087,0.669,2.72e-06,0.111,-9.985,1,94.029,0.5,0,You Gotta Be,Des'ree
0.429,0.616,2.822,0.401,0.0,0.161,-7.318,1,143.75,0.354,0,Can't Blame a Girl for Trying,Sabrina Carpenter
0.00486,0.586,3.212,0.637,2.97e-06,0.112,-6.621,1,88.025,0.331,0,Eyes Wide Open,Sabrina Carpenter
0.00397,0.763,3.133,0.569,7.85e-05,0.0755,-5.585,1,122.988,0.751,0,"Wildside - From ""Adventures in Babysitting""",Sofia Carson
0.256,0.539,4.063,0.658,0.0,0.286,-5.109,1,136.357,0.494,0,Can I Have This Dance,High School Musical Cast
0.4,0.679,4.448,0.657,0.0,0.0497,-9.897,1,97.8,0.558,0,Hold On,Wilson Phillips
0.0156,0.627,2.747,0.871,4.63e-06,0.23,-4.403,0,129.059,0.677,0,Be My Baby,Bea Miller
0.828,0.717,4.336,0.32,0.0,0.107,-8.393,1,107.946,0.331,0,Photograph (feat. Bea Miller),Boyce Avenue
0.41,0.694,4.07,0.472,0.0,0.233,-8.62,1,95.002,0.466,0,Closer (feat. Sarah Hyland),Boyce Avenue
0.299,0.51,2.972,0.602,0.0,0.126,-6.317,1,148.077,0.305,0,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld
0.382,0.428,4.861,0.514,0.0,0.186,-5.021,1,135.819,0.141,0,From This Moment On,Shania Twain
0.45,0.551,3.543,0.527,0.0,0.0867,-7.119,1,133.758,0.662,0,You're Still The One,Shania Twain
0.0136,0.523,3.58,0.828,0.000255,0.165,-4.696,1,96.952,0.473,0,Everywhere,Michelle Branch
0.00509,0.571,3.902,0.89,0.0,0.0769,-1.6,1,110.958,0.725,0,Just The Girl,The Click Five
0.0535,0.5,3.624,0.802,0.0,0.103,-4.205,1,174.039,0.743,0,Pieces Of Me,Ashlee Simpson
0.000668,0.493,3.375,0.956,0.0,0.416,-4.221,0,160.006,0.467,0,She Looks So Perfect,5 Seconds of Summer
0.00216,0.659,3.608,0.9,0.0,0.111,-4.856,1,118.04,0.882,0,She's Kinda Hot,5 Seconds of Summer
0.0236,0.92,4.897,0.654,0.0158,0.0359,-3.051,0,117.046,0.856,0,Billie Jean,Michael Jackson
0.0491,0.779,4.301,0.867,7.98e-06,0.197,-3.704,0,138.858,0.918,0,Beat It - Single Version,Michael Jackson
0.11,0.758,3.308,0.927,0.0285,0.374,-2.768,1,115.076,0.953,0,Black or White - Single Version,Michael Jackson
0.0367,0.608,4.957,0.816,0.000554,0.116,-5.926,1,114.484,0.497,0,The Way You Make Me Feel,Michael Jackson
0.43,0.794,5.322,0.798,1.15e-05,0.114,-5.639,1,100.338,0.268,0,Man In The Mirror,Michael Jackson
0.23,0.888,3.979,0.815,0.000424,0.127,-4.909,0,127.273,0.96,0,P.Y.T. (Pretty Young Thing),Michael Jackson
0.00388,0.492,3.114,0.797,0.0,0.466,-4.666,1,79.513,0.533,0,Ultimate,Lindsay Lohan
0.107,0.632,4.152,0.518,0.0,0.354,-6.126,1,90.007,0.45,0,If I Were a Boy,Beyoncé
0.143,0.658,4.201,0.696,0.0,0.131,-4.293,1,85.998,0.655,0,With You,Chris Brown
0.0371,0.672,4.634,0.819,0.000184,0.203,-4.457,1,120.013,0.452,0,Forever,Chris Brown
0.309,0.421,4.752,0.407,0.000961,0.11,-7.445,1,139.028,0.168,0,A Thousand Years,Christina Perri
0.0345,0.589,3.452,0.83,0.0,0.344,-5.547,1,94.999,0.595,0,Gave Me Something,Jess Glynne
0.00159,0.642,3.789,0.823,0.0,0.0776,-5.717,1,122.977,0.441,0,Hold My Hand,Jess Glynne
0.106,0.677,2.539,0.437,0.0,0.0897,-7.413,1,108.054,0.455,0,"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore
0.845,0.24,3.737,0.16,0.0,0.0842,-14.213,1,92.742,0.199,0,"I See the Light - From ""Tangled""/Soundtrack Version",Mandy Moore
0.0647,0.575,4.078,0.886,0.000187,0.709,-5.182,1,96.308,0.608,0,Torn,Natalie Imbruglia
0.197,0.794,4.696,0.891,9.04e-05,0.136,-6.918,1,104.315,0.813,0,Ain't Nobody,Chaka Khan
0.0029,0.555,4.526,0.63,0.00681,0.336,-13.11,1,128.661,0.488,0,Dreams,The Cranberries
0.307,0.556,4.188,0.517,0.00115,0.077,-8.769,1,169.938,0.779,0,I Knew I Loved You,Savage Garden
0.413,0.625,4.506,0.426,0.0,0.116,-8.392,0,110.018,0.123,0,Un-Break My Heart,Toni Braxton
0.0704,0.689,4.486,0.677,0.0,0.0877,-6.36,1,153.919,0.265,0,Breathe Again,Toni Braxton
0.0117,0.852,4.457,0.563,1.96e-05,0.119,-8.663,0,92.112,0.887,0,You're Makin' Me High,Toni Braxton
0.371,0.814,4.467,0.431,0.0,0.335,-9.125,1,129.957,0.546,0,My Little Secret,Xscape
0.0527,0.701,4.258,0.383,0.0,0.0525,-9.016,1,135.877,0.241,0,One Of Those Love Songs,Xscape
0.415,0.773,4.279,0.309,0.00014,0.111,-8.5,0,128.105,0.411,0,Softest Place On Earth,Xscape
0.311,0.657,4.34,0.456,0.0,0.0922,-8.917,1,115.4,0.181,0,The Arms of the One Who Loves You,Xscape
0.00947,0.739,4.366,0.947,2.99e-05,0.326,-1.915,0,88.009,0.762,0,He Wasn't Man Enough,Toni Braxton
0.259,0.534,4.164,0.642,0.0,0.29,-3.971,1,92.963,0.139,0,Secret Love Song,Little Mix
0.784,0.485,3.011,0.332,0.000122,0.146,-9.244,1,130.813,0.255,0,I Can't Fall in Love Without You,Zara Larsson
0.965,0.71,4.588,0.0565,0.0,0.0889,-15.099,1,123.994,0.352,0,Lost Boy,Ruth B.
0.524,0.849,3.395,0.531,0.0,0.0693,-5.534,1,91.927,0.771,0,Yesterday,Atmosphere
0.622,0.413,2.808,0.439,0.00562,0.0704,-8.537,1,97.942,0.336,0,Honest,Joseph
0.904,0.513,3.232,0.274,9.27e-06,0.1,-13.577,1,129.834,0.381,0,When Will I Learn,Kina Grannis
0.701,0.447,2.851,0.288,1.56e-06,0.0915,-9.131,1,139.522,0.352,0,Lady Brain,The Harmaleighs
0.265,0.546,3.357,0.76,7.47e-05,0.0948,-6.763,1,151.456,0.461,0,Cleopatra,The Lumineers
0.286,0.614,4.403,0.549,2.64e-06,0.142,-6.986,1,77.926,0.255,0,Heavy,Birdtalker
0.0299,0.604,3.389,0.841,0.00382,0.136,-5.145,1,138.976,0.585,0,Celeste,Ezra Vine
0.859,0.606,3.356,0.411,0.00247,0.252,-11.765,1,117.819,0.234,0,Don't Say,Lullanas
0.323,0.661,3.108,0.544,0.0222,0.0871,-11.193,1,139.012,0.307,0,Like Home,Colin & Caroline
0.395,0.644,3.252,0.523,0.0,0.093,-7.66,1,95.966,0.453,0,I Know,Sammy Brue
0.208,0.645,2.512,0.52,0.0,0.0842,-7.417,1,169.986,0.395,0,Adventurers,Holley Maher
0.0897,0.499,3.25,0.94,7.28e-05,0.109,-2.741,1,112.02,0.451,0,Back to You,WILD
0.185,0.52,3.968,0.497,0.00785,0.109,-9.925,1,148.895,0.41,0,Memorial Day,The Accidentals
0.0754,0.655,3.369,0.873,0.0,0.105,-4.992,0,130.018,0.571,0,Fire,Majozi
0.245,0.602,2.606,0.771,0.0,0.107,-4.494,1,125.024,0.387,0,I Keep Ticking On,The Harmaleighs
0.266,0.626,3.896,0.601,0.00405,0.112,-6.4,1,120.046,0.187,0,Automatic,Castro
0.58,0.599,4.099,0.699,0.276,0.108,-7.588,0,120.927,0.312,0,Ohio - filous Remix,Damien Jurado
0.0331,0.678,3.313,0.783,1.51e-05,0.134,-4.672,0,102.0,0.687,0,I Took A Pill In Ibiza - Seeb Remix,Mike Posner
0.0816,0.611,2.548,0.487,0.116,0.111,-10.629,1,105.034,0.667,0,Bath Salts,Travis Hayes
0.00832,0.64,4.473,0.864,0.0,0.123,-6.576,1,102.026,0.735,0,Semi-Charmed Life,Third Eye Blind
0.211,0.581,4.542,0.817,1.42e-06,0.246,-6.542,1,141.607,0.772,0,Mr. Jones,Counting Crows
0.00162,0.543,4.279,0.912,2.1e-06,0.0565,-10.71,1,103.731,0.83,0,Two Princes,Spin Doctors
9.24e-05,0.547,3.987,0.693,5.46e-05,0.113,-8.786,1,119.567,0.581,0,Save Tonight,Eagle-Eye Cherry
0.00117,0.464,3.934,0.785,1.46e-06,0.328,-7.42,0,153.005,0.505,0,Hey Jealousy,Gin Blossoms
0.000372,0.615,3.085,0.657,0.0204,0.132,-6.873,1,109.95,0.78,0,Good,Better Than Ezra
0.00131,0.417,4.388,0.946,0.0,0.154,-4.056,0,95.245,0.501,0,If You Could Only See,Tonic
0.171,0.618,5.013,0.896,0.0,0.0875,-5.357,1,113.961,0.727,0,You Get What You Give,New Radicals
0.00913,0.638,3.968,0.666,0.000843,0.111,-7.056,0,100.01,0.474,0,Why I'm Here,Oleander
0.00468,0.499,2.237,0.873,0.0,0.165,-3.902,1,142.726,0.869,0,Lump,The Presidents Of The United States Of America
0.0108,0.743,4.056,0.67,0.0702,0.22,-4.547,0,110.832,0.934,0,Someday - Remastered,Sugar Ray
0.0558,0.6,3.269,0.811,6.82e-06,0.109,-7.693,1,124.303,0.601,0,All I Want,Toad The Wet Sprocket
0.0067,0.42,3.978,0.672,0.0,0.108,-7.902,1,168.019,0.459,0,Push,Matchbox Twenty
0.16,0.561,4.925,0.555,0.0,0.114,-9.734,0,134.369,0.509,0,What's Up?,4 Non Blondes
0.000891,0.481,3.156,0.94,0.0,0.0939,-5.204,1,96.493,0.643,0,Absolutely (Story of a Girl) - Radio Mix,Nine Days
0.417,0.566,2.205,0.804,0.0,0.112,-5.783,1,149.989,0.868,0,Roll To Me,Del Amitri
0.0437,0.637,3.475,0.846,0.0,0.105,-3.663,1,103.119,0.596,0,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls
0.114,0.483,3.658,0.818,0.0,0.367,-7.666,1,175.668,0.69,0,Inside Out,Eve 6
0.219,0.701,2.406,0.261,0.0,0.0821,-19.846,1,97.042,0.895,0,Blister in the Sun - 2002 Remastered Version,Violent Femmes
0.00971,0.498,3.593,0.685,0.775,0.365,-11.795,1,112.49,0.781,0,Cannonball,The Breeders
0.00133,0.291,4.832,0.79,5.61e-06,0.0811,-5.683,0,155.667,0.493,0,Iris,The Goo Goo Dolls
0.0271,0.48,2.741,0.891,3.24e-06,0.185,-5.001,1,123.961,0.646,0,Into Your Arms,The Lemonheads
0.25,0.58,3.92,0.575,1.83e-05,0.0813,-7.72,1,92.934,0.372,0,Mmm Mmm Mmm Mmm,Crash Test Dummies
0.35,0.926,3.331,0.916,6.17e-06,0.0234,-2.221,0,110.007,0.903,0,Hollaback Girl,Gwen Stefani
0.0584,0.967,4.046,0.583,0.0,0.0519,-5.562,0,117.0,0.965,0,SexyBack,Justin Timberlake
0.0823,0.741,4.819,0.748,0.0,0.34,-6.299,1,127.965,0.616,0,I Gotta Feeling,The Black Eyed Peas
0.185,0.757,3.519,0.725,5.56e-05,0.568,-4.86,0,92.96,0.887,0,...Baby One More Time,Britney Spears
0.173,0.618,3.632,0.794,0.000226,0.144,-6.985,1,175.822,0.919,0,Genie In A Bottle (Album Version),Christina Aguilera
0.139,0.671,4.058,0.727,0.0,0.123,-7.585,1,102.358,0.82,0,Fantasy,Mariah Carey
0.0251,0.743,3.573,0.675,0.000717,0.0685,-4.267,0,92.909,0.604,0,No Scrubs,TLC
0.0661,0.639,3.883,0.849,0.02,0.15,-5.474,0,90.562,0.668,0,Drive,Incubus
0.00129,0.494,2.817,0.946,0.0,0.398,-2.757,1,103.408,0.713,0,My Own Worst Enemy,Lit
0.101,0.768,2.884,0.864,0.0,0.162,-6.145,1,110.008,0.876,0,Wannabe - Radio Edit,Spice Girls
0.0028,0.686,3.517,0.915,7.16e-06,0.233,-4.447,1,110.054,0.784,0,Tearin' up My Heart - Radio Edit,*NSYNC
0.313,0.593,3.991,0.642,0.000582,0.0804,-7.284,1,76.403,0.755,0,I Try,Macy Gray
0.25,0.295,3.766,0.593,0.0,0.236,-7.572,1,85.482,0.361,0,Ironic,Alanis Morissette
1.92e-05,0.439,3.913,0.931,1.21e-05,0.193,-2.59,0,135.944,0.516,0,Learn to Fly,Foo Fighters
0.16,0.609,4.916,0.923,4.73e-06,0.295,-3.908,1,115.996,0.96,0,Smooth,Santana
0.161,0.667,3.55,0.728,0.0,0.199,-5.476,0,99.014,0.449,0,I Want It That Way,Backstreet Boys
0.43,0.566,4.657,0.705,0.0,0.109,-7.569,1,168.152,0.785,0,Truly Madly Deeply,Savage Garden
0.0534,0.748,3.301,0.939,0.0,0.32,-4.288,0,104.001,0.962,0,(You Drive Me) Crazy,Britney Spears
0.0962,0.72,3.135,0.898,0.0,0.0675,-3.701,0,143.431,0.964,0,Pretty Fly (For a White Guy),The Offspring
0.0449,0.706,3.754,0.893,1.04e-06,0.301,-4.355,0,108.006,0.616,0,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys
0.153,0.831,3.987,0.921,0.00213,0.305,-2.383,0,108.002,0.808,0,Remember the Time,Michael Jackson
0.0863,0.675,3.999,0.553,7.58e-06,0.118,-7.775,1,90.02,0.57,0,Meet Virginia,Train
0.363,0.622,3.258,0.692,0.000158,0.193,-6.97,1,112.053,0.758,0,Last Kiss,Pearl Jam
0.000501,0.749,3.252,0.745,0.00403,0.333,-10.625,1,101.972,0.461,0,Jump,Kris Kross
0.0296,0.6,4.507,0.931,7.1e-05,0.392,-4.647,1,140.123,0.527,0,"Girls, Girls, Girls",Mötley Crüe
0.0475,0.559,3.49,0.868,0.000176,0.776,-5.276,1,156.295,0.608,0,Don't Stop Me Now - Remastered 2011,Queen
0.632,0.631,3.653,0.363,4.64e-05,0.084,-14.331,1,138.367,0.268,0,Coming Around Again,Carly Simon
0.284,0.778,3.635,0.824,0.0,0.405,-5.892,0,100.024,0.767,0,Hips Don't Lie,Shakira
0.00542,0.875,4.535,0.631,2.54e-06,0.127,-3.475,1,120.002,0.552,0,Don't Cha,The Pussycat Dolls
0.00281,0.633,3.285,0.976,1.29e-05,0.382,-5.362,1,142.027,0.471,0,Every time we touch,Cascada
0.101,0.835,4.542,0.687,0.0,0.132,-3.18,1,94.059,0.826,0,Where Is The Love?,The Black Eyed Peas
0.0446,0.853,4.451,0.676,3.37e-05,0.0514,-5.533,0,122.65,0.558,0,Don't Stop The Music,Rihanna
0.0559,0.514,4.234,0.911,0.0,0.775,-2.027,0,161.109,0.614,0,Survivor,Destiny's Child
0.00125,0.649,3.846,0.815,4.31e-05,0.671,-3.796,0,126.03,0.774,0,Last Friday Night (T.G.I.F.),Katy Perry
0.265,0.793,3.284,0.832,6.84e-06,0.207,-4.861,0,107.647,0.859,0,"Whenever, Wherever",Shakira
0.12,0.851,3.953,0.806,1.39e-06,0.122,-4.618,1,119.002,0.769,0,Poker Face,Lady Gaga
0.0572,0.585,4.075,0.776,7.74e-06,0.3,-5.898,1,77.987,0.43,0,Complicated,Avril Lavigne
0.132,0.658,4.058,0.781,0.0,0.0877,-8.759,1,168.883,0.929,0,Das Lied Der Schluempfe,Vader Abraham
0.121,0.81,3.772,0.885,3.39e-06,0.191,-10.116,0,107.024,0.853,0,Because We Want To,Billie Piper
0.0174,0.757,3.418,0.902,6.04e-06,0.0975,-6.747,1,130.05,0.853,0,Cheeky Song (Touch My Bum),The Cheeky Girls
0.00599,0.618,3.129,0.96,0.0,0.058,-6.382,1,131.988,0.949,0,Agadoo - original,Black Lace
0.0561,0.766,3.416,0.725,0.0,0.0942,-6.36,1,121.797,0.964,0,Achy Breaky Heart,Billy Ray Cyrus
0.00733,0.845,3.131,0.768,5.04e-06,0.0575,-5.448,1,100.0,0.954,0,Jenny from the Block - Track Masters Remix,Jennifer Lopez
0.0581,0.64,4.536,0.947,0.0,0.0656,-3.925,0,145.108,0.68,0,Look At Me,Geri Halliwell
0.0803,0.524,6.564,0.429,1.37e-05,0.0726,-10.064,1,131.206,0.237,0,(Everything I Do) I Do It For You,Bryan Adams
0.573,0.498,3.34,0.467,0.0,0.103,-7.283,1,117.78,0.402,0,Against All Odds (Take a Look at Me Now),Mariah Carey
0.284,0.672,3.538,0.709,0.000608,0.083,-7.884,1,98.972,0.652,0,Anyone Can Fall In Love,Anita Dobson
0.674,0.528,3.037,0.271,0.0,0.19,-12.762,1,136.08,0.49,0,There's No One Quite Like Grandma - 2003 Remastered Version,St. Winifred's School Choir
0.453,0.511,6.771,0.453,0.000212,0.0865,-6.803,0,138.309,0.142,0,Earth Song - Remastered Version,Michael Jackson
0.342,0.53,4.317,0.445,4.28e-06,0.0423,-10.907,1,77.092,0.495,0,The Lady In Red,Chris de Burgh
0.707,0.433,4.688,0.364,3.75e-06,0.171,-8.842,1,98.981,0.0384,0,"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion
0.267,0.563,5.263,0.847,0.0,0.243,-6.19,1,82.757,0.81,0,Can I Touch You...There?,Michael Bolton
0.25,0.764,3.425,0.811,0.000112,0.198,-5.245,1,95.024,0.967,0,Lucky,Britney Spears
0.00754,0.653,3.978,0.933,0.0,0.0574,-6.041,1,132.965,0.413,0,Believe,Cher
0.422,0.927,4.156,0.721,4.36e-05,0.0422,-12.561,1,103.018,0.966,0,Macarena,Los Del Rio
0.16,0.85,3.914,0.623,0.523,0.0395,-12.256,0,119.891,0.963,0,Boys,Sabrina
0.441,0.762,3.219,0.705,0.0,0.118,-5.082,1,119.439,0.776,0,Shaddap You Face,Joe Dolce
0.0336,0.959,4.481,0.545,0.0,0.15,-14.855,1,115.266,0.733,0,Ice Ice Baby,Vanilla Ice
0.154,0.664,3.7,0.679,0.000307,0.0694,-9.08,0,104.851,0.728,0,Touch Me (I Want Your Body),Samantha Fox
0.719,0.836,3.414,0.395,1.4e-05,0.0694,-12.015,1,104.058,0.575,0,Grandad,Clive Dunn
0.537,0.191,3.08,0.664,1.23e-06,0.353,-4.125,1,203.822,0.545,0,Puppy Love,Donny Osmond
0.00769,0.771,3.299,0.812,0.0013,0.37,-6.113,0,97.721,0.524,0,Girl You Know It's True,Milli Vanilli
0.0588,0.653,3.61,0.748,0.0,0.194,-6.323,0,172.008,0.809,0,Mysterious Girl,Peter Andre
0.721,0.366,3.183,0.363,0.000636,0.154,-9.768,1,132.758,0.262,0,Every Loser Wins,Nick Berry
0.00513,0.685,4.466,0.948,0.00347,0.17,-5.182,1,104.881,0.627,0,MMMBop,Hanson
0.677,0.423,5.382,0.655,0.0,0.317,-5.374,1,103.72,0.298,0,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
0.483,0.687,2.54,0.724,0.0,0.057,-4.206,1,139.705,0.974,0,"To Roz Bikini (Itsy, Bitsy, Teenie, Weenie)",Polina
0.00141,0.895,2.983,0.883,0.000383,0.274,-8.919,1,131.644,0.893,0,Hoochie Mama,2 LIVE CREW
0.0459,0.616,4.201,0.91,0.0,0.343,-3.004,1,144.073,0.684,0,Rockstar,Nickelback
0.288,0.668,5.211,0.897,0.0,0.513,-3.982,1,95.952,0.512,0,Miracles,Insane Clown Posse
0.0364,0.549,3.38,0.576,1.94e-06,0.147,-6.282,1,118.709,0.462,0,Fuck You Bitch,Wheeler Walker Jr.
0.141,0.615,3.384,0.403,0.0,0.0706,-17.264,1,80.171,0.707,0,Fog On the Tyne,Lindisfarne
0.0423,0.854,3.701,0.903,0.00576,0.316,-6.821,0,131.02,0.818,0,Cha Cha Slide,Mr. C
0.00135,0.446,3.731,0.764,0.0,0.099,-5.042,1,172.094,0.52,0,How You Remind Me - LP Mix,Nickelback
0.000204,0.614,3.518,0.873,0.504,0.346,-6.353,1,132.074,0.615,0,Burn It To The Ground,Nickelback
8.67e-05,0.485,4.151,0.911,0.0,0.092,-5.749,1,89.956,0.55,0,If Today Was Your Last Day,Nickelback
0.000102,0.446,3.18,0.9,1.89e-05,0.0404,-3.541,0,187.961,0.884,0,When We Stand Together,Nickelback
0.0707,0.947,2.503,0.829,0.0,0.28,-5.337,0,129.991,0.837,0,Fuck Kd,StaRR Lyfe
0.17,0.466,3.058,0.72,0.0,0.315,-6.105,1,139.87,0.393,0,Now I Do What I Want,Lil Zay Poppin
0.342,0.591,2.967,0.75,0.363,0.0804,-6.599,0,149.931,0.38,0,300 Violin Orchestra,Jorge Quintero
0.00574,0.682,3.2,0.812,0.0,0.0553,-2.691,0,104.891,0.347,0,Shape of You (Major Lazer Remix) [feat. Nyla & Kranium],Ed Sheeran
0.181,0.585,4.154,0.612,1.03e-05,0.293,-8.341,1,77.487,0.173,0,Party Monster,The Weeknd
0.00194,0.616,3.472,0.908,0.00235,0.0345,-6.867,0,92.984,0.81,0,U got 2 believe,Paulo Mendonca
0.626,0.682,3.733,0.518,0.43,0.0552,-10.089,1,118.539,0.963,0,Sah,Al Massrieen
0.119,0.904,3.626,0.517,0.0147,0.176,-7.287,0,96.999,0.722,0,Oh Devil,Electric Guest
0.00701,0.578,3.318,0.866,0.0,0.257,-3.804,1,128.038,0.619,0,Shut Up and Dance,WALK THE MOON
0.00173,0.472,5.355,0.844,0.0,0.24,-6.578,1,140.034,0.343,0,Anna Sun,WALK THE MOON
0.0283,0.421,2.932,0.831,0.0,0.464,-5.128,1,134.027,0.489,0,Work This Body,WALK THE MOON
8.39e-05,0.467,3.486,0.794,0.00204,0.103,-6.174,0,162.435,0.577,0,Tightrope,WALK THE MOON
0.000797,0.48,3.701,0.826,1.01e-06,0.125,-4.602,1,96.0,0.701,0,Different Colors,WALK THE MOON
